Date,Open,High,Low,Close,Volume,Adj Close
2010-08-05,8.17,8.17,8.17,8.17,000,7.57
2010-08-04,8.18,8.18,8.18,8.18,000,7.58
2010-08-03,8.18,8.18,8.18,8.18,000,7.58
2010-08-02,8.25,8.25,8.25,8.25,000,7.64
2010-07-30,8.09,8.09,8.09,8.09,000,7.50
2010-07-29,8.15,8.15,8.15,8.15,000,7.55
2010-07-28,8.06,8.06,8.06,8.06,000,7.47
2010-07-27,8.12,8.12,8.12,8.12,000,7.52
2010-07-26,8.10,8.10,8.10,8.10,000,7.51
2010-07-23,7.99,7.99,7.99,7.99,000,7.40
2010-07-22,7.97,7.97,7.97,7.97,000,7.39
2010-07-21,7.76,7.76,7.76,7.76,000,7.19
2010-07-20,7.66,7.66,7.66,7.66,000,7.10
2010-07-19,7.61,7.61,7.61,7.61,000,7.05
2010-07-16,7.64,7.64,7.64,7.64,000,7.08
2010-07-15,7.69,7.69,7.69,7.69,000,7.13
2010-07-14,7.70,7.70,7.70,7.70,000,7.14
2010-07-13,7.71,7.71,7.71,7.71,000,7.14
2010-07-12,7.56,7.56,7.56,7.56,000,7.01
2010-07-09,7.54,7.54,7.54,7.54,000,6.99
2010-07-08,7.53,7.53,7.53,7.53,000,6.98
2010-07-07,7.53,7.53,7.53,7.53,000,6.98
2010-07-06,7.43,7.43,7.43,7.43,000,6.88
2010-07-02,7.26,7.26,7.26,7.26,000,6.73
2010-07-01,7.12,7.12,7.12,7.12,000,6.60
2010-06-30,7.25,7.25,7.25,7.25,000,6.72
2010-06-29,7.32,7.32,7.32,7.32,000,6.78
2010-06-28,7.52,7.52,7.52,7.52,000,6.97
2010-06-25,7.50,7.50,7.50,7.50,000,6.95
2010-06-24,7.53,7.53,7.53,7.53,000,6.98
